"","location","social_context","rec_ID","notetype","Begin.File","Begin.Time..s.","End.Time..s.","Delta.Time..s.","Avg.Entropy..bits.","Max.Entropy..bits.","BW.90...Hz.","IQR.BW..Hz.","IQR.Dur..s.","PFC.Max.Slope..Hz.ms.","PFC.Min.Slope..Hz.ms.","Peak.Freq..Hz.","PFC.Max.Freq..Hz.","PFC.Min.Freq..Hz.","Peak.Time.Relative"
"141","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",52.810940447,53.209115331,0.398,3.444,5.261,689.1,172.3,0.1,192.9,-207.7,1636.5,2153.3,430.7,0.4412
"142","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",67.348251851,67.75558018,0.407,3.38,5.524,516.8,172.3,0.1,192.9,-207.7,1722.7,2670.1,516.8,0.4348
"143","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",79.711365863,80.109540747,0.398,3.223,5.164,516.8,86.1,0.1,341.3,-148.4,1636.5,2325.6,344.5,0.4412
"144","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",92.356073003,92.767978055,0.412,3.432,5.496,602.9,172.3,0.1,118.7,-133.5,1636.5,1722.7,689.1,0.4571
"145","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",105.465197544,105.886256041,0.421,3.337,5.555,602.9,172.3,0.1,192.9,-192.9,1722.7,1808.8,430.7,0.338
"146","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",118.939615634,119.342367241,0.403,3.409,5.563,602.9,172.3,0.1,192.9,-192.9,1636.5,1808.8,344.5,0.3824
"147","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",134.327362629,134.734690958,0.407,3.386,5.472,602.9,86.1,0.1,178.1,-192.9,1636.5,1894.9,430.7,0.4429
"148","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",147.285455317,147.706513815,0.421,3.343,5.703,602.9,172.3,0.1,118.7,-133.5,1636.5,1981.1,775.2,0.3803
"149","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",156.074489688,156.504701631,0.43,3.556,5.416,689.1,86.1,0.1,296.8,-237.4,1550.4,2067.2,344.5,0.411
"150","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",178.58400098,178.968445695,0.384,3.46,5.334,689.1,172.3,0.1,178.1,-192.9,1636.5,1636.5,430.7,0.3788
"151","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",197.636033236,198.038784842,0.403,3.64,5.629,602.9,172.3,0.1,207.7,-148.4,1636.5,1636.5,344.5,0.3913
"152","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",212.982570876,213.408206096,0.426,3.579,5.649,602.9,86.1,0.1,192.9,-163.2,1636.5,1636.5,258.4,0.4167
"153","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",227.940124776,228.315416045,0.375,3.555,5.691,602.9,172.3,0.1,148.4,-178.1,1550.4,1981.1,430.7,0.381
"154","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",241.297697624,241.682142339,0.384,3.586,5.715,689.1,172.3,0.1,148.4,-133.5,1636.5,2239.5,430.7,0.3692
"155","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",255.218245073,255.593536343,0.375,3.5,5.457,602.9,86.1,0.1,148.4,-163.2,1636.5,1722.7,516.8,0.3968
"156","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",269.481202459,269.861070451,0.38,3.432,5.294,689.1,172.3,0.1,163.2,-178.1,1636.5,1636.5,430.7,0.3438
"157","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",282.760749943,283.209268777,0.449,3.573,5.18,689.1,172.3,0.1,192.9,-207.7,1636.5,1808.8,344.5,0.4156
"158","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",294.191282567,294.598610896,0.407,3.502,5.652,602.9,172.3,0.1,178.1,-163.2,1636.5,1722.7,516.8,0.3913
"159","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",309.864935925,310.263110809,0.398,3.448,5.454,602.9,258.4,0.1,222.6,-178.1,1722.7,1722.7,344.5,0.3284
"160","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",8.275114347,8.682442676,0.407,3.833,5.748,1894.9,430.7,0.1,163.2,-178.1,1033.6,1636.5,430.7,0.2899
"161","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",19.435141066,19.833315949,0.398,3.626,5.268,1464.3,430.7,0.1,192.9,-192.9,947.5,1636.5,258.4,0.194
"162","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",53.457591911,53.828306457,0.371,3.497,5.338,1119.7,344.5,0.2,89,-133.5,947.5,1636.5,516.8,0.2381
"163","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",68.005376172,68.408127778,0.403,3.785,5.472,1722.7,258.4,0.1,192.9,-118.7,1033.6,1464.3,344.5,0.4203
"164","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",93.079444554,93.422698764,0.343,3.734,5.61,1550.4,344.5,0.1,192.9,-192.9,1033.6,2153.3,344.5,0.3621
"165","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",106.146045042,106.498452697,0.352,3.652,5.362,1292,430.7,0.1,296.8,-267.1,1033.6,2670.1,344.5,0.3167
"166","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",119.699600968,120.052008624,0.352,3.824,5.603,1550.4,430.7,0.1,267.1,-192.9,1033.6,2239.5,430.7,0.3898
"167","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",135.101912981,135.490934419,0.389,3.95,5.455,1981.1,516.8,0.1,163.2,-103.9,1033.6,1550.4,344.5,0.3939
"168","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",156.74509954,157.115814087,0.371,3.817,5.869,1636.5,430.7,0.2,148.4,-178.1,947.5,1722.7,430.7,0.3492
"169","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",198.299658042,198.652065697,0.352,3.91,5.579,2497.9,516.8,0.1,207.7,-207.7,1033.6,1722.7,258.4,0.3729
"170","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",213.797486308,214.149893964,0.352,4.072,5.534,2497.9,516.8,0.1,148.4,-118.7,947.5,1464.3,344.5,0.3833
"171","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",241.920390698,242.259068185,0.339,4.042,5.295,2411.7,430.7,0.2,163.2,-118.7,947.5,1464.3,344.5,0.386
"172","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",270.144827264,270.456044415,0.311,4.067,5.567,2670.1,516.8,0.1,178.1,-163.2,1033.6,1981.1,516.8,0.3208
"173","matheran","N_A","n_03","DN","ZOOM0520_Tr1.WAV",294.892605355,295.267896624,0.375,3.771,5.306,1378.1,516.8,0.2,163.2,-89,1033.6,1550.4,516.8,0.4375
"174","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",19.686480825,20.04440805,0.358,3.303,5.344,689.1,172.3,0.1,237.4,-222.6,1464.3,1550.4,86.1,0.4167
"175","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",38.057824783,38.42627928,0.368,2.992,5.174,430.7,172.3,0.1,252.2,-252.2,1636.5,1636.5,86.1,0.6129
"176","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",55.271959069,55.608831752,0.337,3.012,4.974,430.7,172.3,0.1,207.7,-237.4,1636.5,1636.5,86.1,0.5088
"177","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",72.011456651,72.369383877,0.358,3.074,5.284,344.5,86.1,0.1,252.2,-237.4,1550.4,1636.5,86.1,0.4667
"178","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",84.197649727,84.566104224,0.368,2.841,5.37,344.5,172.3,0.1,267.1,-252.2,1636.5,1636.5,86.1,0.5161
"179","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",100.251041444,100.577386856,0.326,3.117,5.656,430.7,86.1,0.1,207.7,-192.9,1550.4,1550.4,172.3,0.4107
"180","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",110.978190904,111.341381766,0.363,3.155,5.267,344.5,86.1,0.1,222.6,-252.2,1550.4,1550.4,0,0.4516
"181","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",124.758072815,125.126527312,0.368,3.108,5.162,344.5,172.3,0.1,267.1,-267.1,1550.4,1636.5,0,0.3651
"182","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",145.10722225,145.454622204,0.347,3.17,5.337,430.7,86.1,0.1,222.6,-222.6,1550.4,1550.4,86.1,0.5085
"183","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",159.810068909,160.115359778,0.305,2.915,4.869,344.5,86.1,0,222.6,-237.4,1550.4,1550.4,86.1,0.5577
"184","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",176.94553194,177.324513708,0.379,3.191,4.838,344.5,86.1,0.1,252.2,-222.6,1550.4,1636.5,86.1,0.4062
"185","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",192.590588267,192.948515493,0.358,3.186,5.226,516.8,86.1,0.1,222.6,-192.9,1464.3,1550.4,86.1,0.459
"186","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",214.503854189,214.845990508,0.342,3.517,5.21,775.2,172.3,0,207.7,-222.6,1464.3,1550.4,86.1,0.5172
"187","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",229.039462001,229.428971041,0.39,3.341,5.485,516.8,86.1,0.1,222.6,-237.4,1550.4,1550.4,86.1,0.4394
"188","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",241.106629248,241.448765567,0.342,3.148,5.02,344.5,86.1,0.1,222.6,-252.2,1636.5,1722.7,0,0.4483
"189","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",254.822140594,255.185331455,0.363,3.238,5.189,430.7,172.3,0.1,252.2,-267.1,1550.4,1636.5,86.1,0.377
"190","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",265.54200279,265.905193651,0.363,3.158,4.882,344.5,172.3,0.1,237.4,-237.4,1550.4,1636.5,86.1,0.5806
"191","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",280.677479388,281.040670249,0.363,3.255,5.297,602.9,86.1,0,252.2,-252.2,1550.4,1550.4,86.1,0.5246
"192","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",291.739496786,292.097424012,0.358,3.272,5.034,516.8,86.1,0,252.2,-237.4,1550.4,1636.5,0,0.4262
"193","tamhini","A","l_01","AN","ZOOM0476_Tr1.WAV",308.085405025,308.464386793,0.379,3.232,5.139,516.8,86.1,0.1,267.1,-267.1,1550.4,1550.4,0,0.5156
"194","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",13.138562204,13.53757741,0.399,3.318,4.913,1033.6,172.3,0.1,237.4,-237.4,1464.3,1636.5,86.1,0.7794
"195","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",23.244484318,23.590799402,0.346,3.308,4.976,947.5,172.3,0.1,237.4,-222.6,1464.3,1636.5,86.1,0.7069
"196","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",35.591852391,35.953224653,0.361,3.512,5.118,1119.7,172.3,0.1,237.4,-237.4,1636.5,1722.7,172.3,0.5246
"197","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",46.811039841,47.089597626,0.279,3.626,5.087,1378.1,172.3,0.1,252.2,-192.9,1722.7,1722.7,172.3,0.4681
"198","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",57.270807341,57.564422303,0.294,3.868,5.496,1808.8,430.7,0.1,252.2,-252.2,1550.4,1722.7,86.1,0.62
"199","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",67.104871202,67.428600519,0.324,4.119,5.32,2325.6,775.2,0.1,267.1,-281.9,1636.5,1808.8,86.1,0.4727
"200","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",76.577839724,76.946740575,0.369,4.01,5.153,2239.5,689.1,0.1,252.2,-237.4,1636.5,1722.7,86.1,0.4444
"201","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",87.299993282,87.593608245,0.294,3.872,5.063,1981.1,516.8,0.1,237.4,-163.2,1550.4,1722.7,172.3,0.56
"202","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",96.623641327,96.962427822,0.339,4.008,5.195,2067.2,602.9,0.1,252.2,-252.2,1722.7,1722.7,172.3,0.4828
"203","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",106.616355971,106.909970934,0.294,3.799,5.292,1722.7,516.8,0.1,252.2,-222.6,1636.5,1722.7,86.1,0.4694
"204","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",117.255284809,117.586542716,0.331,3.957,5.192,2239.5,516.8,0.1,326.4,-252.2,1636.5,2067.2,172.3,0.4107
"205","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",126.496111521,126.774669306,0.279,3.858,5.235,1894.9,430.7,0.1,252.2,-252.2,1722.7,1722.7,86.1,0.4894
"206","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",134.991607943,135.330394438,0.339,3.992,5.147,1981.1,689.1,0.1,252.2,-207.7,1636.5,1722.7,86.1,0.4386
"207","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",143.072621739,143.403879646,0.331,4.101,5.215,2153.3,861.3,0.1,252.2,-222.6,1636.5,1636.5,86.1,0.3929
"208","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",151.161697402,151.492955309,0.331,3.99,5.315,2239.5,516.8,0.1,267.1,-267.1,1636.5,1722.7,86.1,0.5789
"209","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",159.055180217,159.318680825,0.264,3.854,5.069,1981.1,430.7,0.1,237.4,-222.6,1636.5,1722.7,86.1,0.4222
"210","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",168.295186443,168.611387172,0.316,3.884,5.297,1894.9,516.8,0.1,267.1,-252.2,1636.5,1808.8,86.1,0.5283
"211","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",176.150739106,176.451882657,0.301,4.007,5.137,2153.3,602.9,0.1,237.4,-237.4,1550.4,1636.5,172.3,0.5882
"212","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",184.02890496,184.322519923,0.294,3.902,5.271,2067.2,430.7,0.1,252.2,-252.2,1722.7,1722.7,86.1,0.34
"213","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",191.66544481,191.91388824,0.248,3.822,4.899,1808.8,430.7,0.1,252.2,-267.1,1636.5,1636.5,86.1,0.4048
"214","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",198.535873749,198.844545889,0.309,4.015,5.111,2239.5,775.2,0.1,237.4,-222.6,1464.3,1636.5,172.3,0.6415
"215","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",205.300478489,205.594093452,0.294,3.873,5.062,2153.3,602.9,0.1,252.2,-237.4,1636.5,1636.5,172.3,0.4898
"216","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",212.403869725,212.727599043,0.324,3.996,5.291,2325.6,516.8,0.1,252.2,-237.4,1464.3,1636.5,172.3,0.7273
"217","tamhini","A","l_02","AN","ZOOM0480_Tr1.WAV",220.666267103,220.982467832,0.316,3.967,5.404,1981.1,602.9,0.1,237.4,-281.9,1464.3,2153.3,0,0.5849
"218","tamhini","A","l_02","DN","ZOOM0480_Tr1.WAV",23.80829942,24.041685673,0.233,3.704,4.883,1464.3,602.9,0.1,192.9,-207.7,1378.1,1464.3,172.3,0.5128
"219","tamhini","A","l_02","DN","ZOOM0480_Tr1.WAV",36.14855429,36.442169253,0.294,4.262,5.326,2497.9,689.1,0.1,178.1,-163.2,1378.1,1464.3,86.1,0.4082
"220","tamhini","A","l_02","DN","ZOOM0480_Tr1.WAV",77.081701326,77.412959233,0.331,4.576,5.316,3617.6,947.5,0.1,237.4,-192.9,172.3,1464.3,86.1,0.1786
"221","tamhini","A","l_02","DN","ZOOM0480_Tr1.WAV",97.127085829,97.428229381,0.301,4.557,5.256,3445.3,1033.6,0.1,222.6,-207.7,258.4,1550.4,86.1,0
"222","tamhini","A","l_02","DN","ZOOM0480_Tr1.WAV",212.8929545,213.163983697,0.271,4.36,5.041,3273,775.2,0.1,178.1,-192.9,1292,1292,86.1,0.4444
"223","tamhini","A","l_02","DN","ZOOM0480_Tr1.WAV",213.457598659,213.721099267,0.264,4.646,5.362,3703.7,861.3,0.1,163.2,-207.7,1205.9,1464.3,86.1,0.8636
"224","tamhini","A","l_02","DN","ZOOM0480_Tr1.WAV",213.954485519,214.233043304,0.279,4.516,5.452,3617.6,947.5,0.1,178.1,-192.9,775.2,1292,172.3,0.4783
"225","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",8.381242221,8.747285288,0.366,2.77,4.394,430.7,172.3,0.1,237.4,-237.4,1636.5,1636.5,172.3,0.4516
"226","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",14.676051505,15.055651723,0.38,2.955,4.512,947.5,172.3,0.1,207.7,-207.7,1550.4,1550.4,86.1,0.4688
"227","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",22.554061557,22.859097446,0.305,3.532,4.721,1378.1,775.2,0.1,222.6,-192.9,1464.3,1464.3,86.1,0.549
"228","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",31.917449192,32.222485081,0.305,3.648,4.942,2325.6,689.1,0.2,192.9,-267.1,1119.7,1981.1,86.1,0.8824
"229","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",37.811703822,38.143854013,0.332,3.537,5.271,1378.1,689.1,0.1,237.4,-252.2,1464.3,1550.4,86.1,0.5179
"230","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",43.116465563,43.489287206,0.373,3.357,5.259,1464.3,516.8,0.1,252.2,-237.4,1636.5,1722.7,86.1,0.4762
"231","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",50.70436668,51.043295446,0.339,3.286,4.879,1464.3,516.8,0.1,281.9,-267.1,1636.5,1722.7,0,0.6207
"232","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",56.578405623,56.971562991,0.393,3.342,4.635,1464.3,430.7,0.1,267.1,-267.1,1636.5,1722.7,86.1,0.5373
"233","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",62.479312618,62.804684233,0.325,3.196,4.541,1464.3,430.7,0.1,267.1,-252.2,1636.5,1722.7,86.1,0.4545
"234","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",66.578362171,66.917290937,0.339,3.173,4.829,1464.3,430.7,0.1,385.8,-370.9,1636.5,3186.9,86.1,0.5088
"235","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",71.550973721,71.896681062,0.346,3.234,4.627,1464.3,516.8,0.1,281.9,-267.1,1636.5,1722.7,86.1,0.5593
"236","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",76.936708992,77.31630921,0.38,3.32,4.631,1464.3,430.7,0.1,281.9,-252.2,1636.5,1722.7,86.1,0.5469
"237","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",81.685756855,82.031464196,0.346,3.165,4.488,1464.3,344.5,0.1,267.1,-267.1,1722.7,1722.7,86.1,0.5593
"238","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",87.404005517,87.742934283,0.339,3.124,4.614,1464.3,430.7,0.1,252.2,-252.2,1636.5,1722.7,86.1,0.4655
"239","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",94.945081489,95.304345981,0.359,3.153,4.642,1378.1,258.4,0.1,252.2,-237.4,1464.3,1722.7,86.1,0.7541
"240","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",102.986405318,103.352448385,0.366,3.258,4.558,1292,430.7,0.1,222.6,-237.4,1378.1,1550.4,86.1,0.6774
"241","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",111.367390487,111.733433554,0.366,3.273,4.482,1464.3,258.4,0.1,237.4,-252.2,1636.5,1636.5,86.1,0.5323
"242","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",118.033777821,118.413378038,0.38,3.223,4.997,1464.3,258.4,0.1,237.4,-237.4,1378.1,1636.5,172.3,0.7031
"243","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",124.876531237,125.229017154,0.352,3.058,5.281,1378.1,172.3,0.1,237.4,-267.1,1378.1,2325.6,86.1,0.8167
"244","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",131.766488432,132.118974349,0.352,3.265,4.512,1464.3,430.7,0.1,252.2,-252.2,1636.5,1636.5,86.1,0.45
"245","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",137.274859855,137.647681498,0.373,3.321,4.843,1550.4,430.7,0.1,237.4,-237.4,1636.5,1636.5,172.3,0.5873
"246","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",143.602318423,143.961582915,0.359,3.169,4.824,1464.3,430.7,0.1,267.1,-252.2,1636.5,1636.5,86.1,0.5246
"247","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",149.191158531,149.536865873,0.346,3.19,4.846,1464.3,344.5,0.1,252.2,-252.2,1636.5,1636.5,86.1,0.5254
"248","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",154.333117513,154.705939156,0.373,3.178,4.737,1292,172.3,0.1,222.6,-207.7,1378.1,1464.3,86.1,0.6667
"249","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",158.852432563,159.225254205,0.373,3.26,4.627,1378.1,344.5,0.1,237.4,-222.6,1378.1,1550.4,86.1,0.7656
"250","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",164.530022119,164.896065186,0.366,3.171,4.928,1292,344.5,0.1,252.2,-237.4,1378.1,1550.4,86.1,0.3548
"251","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",170.553183546,170.912448038,0.359,3.177,4.769,1292,258.4,0.1,222.6,-222.6,1378.1,1550.4,172.3,0.6557
"252","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",174.794330758,175.167152401,0.373,3.396,4.814,1550.4,430.7,0.1,267.1,-237.4,1636.5,1722.7,86.1,0.4921
"253","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",179.794062783,180.139770124,0.346,3.202,4.799,1464.3,430.7,0.1,252.2,-267.1,1636.5,1636.5,86.1,0.5517
"254","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",185.010832343,185.424325437,0.413,3.377,4.61,1464.3,430.7,0.1,267.1,-237.4,1636.5,1636.5,86.1,0.5286
"255","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",189.312863608,189.678906675,0.366,3.298,4.773,1464.3,430.7,0.1,252.2,-222.6,1464.3,1550.4,86.1,0.6613
"256","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",194.000658044,194.353143961,0.352,3.113,4.763,1378.1,344.5,0.1,237.4,-222.6,1378.1,1550.4,86.1,0.3167
"257","tamhini","A","l_03","AN","ZOOM0481_Tr1.WAV",199.008042863,199.367307355,0.359,3.176,4.594,1378.1,430.7,0.1,207.7,-222.6,1636.5,1636.5,86.1,0.5246
"258","tamhini","A","l_03","DN","ZOOM0481_Tr1.WAV",43.705706031,44.051413372,0.346,3.56,4.61,1636.5,861.3,0.1,207.7,-207.7,1292,1464.3,86.1,0.5254
"259","tamhini","A","l_03","DN","ZOOM0481_Tr1.WAV",51.26686222,51.639683862,0.373,3.651,4.971,1808.8,947.5,0.2,207.7,-178.1,775.2,1292,0,0.8889
"260","tamhini","A","l_03","DN","ZOOM0481_Tr1.WAV",57.174427752,57.560806545,0.386,3.565,4.517,1550.4,861.3,0.1,207.7,-178.1,1378.1,1464.3,86.1,0.6462
"261","tamhini","A","l_03","DN","ZOOM0481_Tr1.WAV",82.208076528,82.608012472,0.4,3.684,5.353,1808.8,947.5,0.2,192.9,-222.6,1378.1,1378.1,86.1,0.6765
"262","tamhini","A","l_03","DN","ZOOM0481_Tr1.WAV",87.945922168,88.298408085,0.352,3.682,4.715,1722.7,947.5,0.1,163.2,-178.1,1292,1378.1,86.1,0.4576
"263","tamhini","A","l_03","DN","ZOOM0481_Tr1.WAV",165.132441104,165.532377048,0.4,3.9,4.712,2325.6,861.3,0.2,163.2,-192.9,1119.7,1292,86.1,0.3088
"264","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",14.444421549,14.758437568,0.314,4.042,5.357,2411.7,344.5,0.1,252.2,-252.2,1550.4,1722.7,172.3,0.5094
"265","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",25.625638512,25.996748353,0.371,4.068,5.453,2325.6,430.7,0.1,252.2,-252.2,1636.5,1722.7,86.1,0.5079
"266","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",41.964471764,42.299897966,0.335,3.629,5.194,1033.6,172.3,0.1,192.9,-207.7,1636.5,1636.5,258.4,0.375
"267","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",62.663579903,63.063236654,0.4,3.764,5.479,1119.7,172.3,0.1,237.4,-178.1,1464.3,1636.5,86.1,0.2941
"268","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",74.605720656,74.969693769,0.364,3.852,5.125,1636.5,344.5,0.1,252.2,-281.9,1636.5,1894.9,172.3,0.5574
"269","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",87.472925382,87.844035223,0.371,3.943,5.383,1636.5,258.4,0.1,222.6,-252.2,1550.4,1722.7,86.1,0.3333
"270","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",104.02856654,104.413949836,0.385,3.707,5.344,1119.7,172.3,0.1,252.2,-192.9,1550.4,1722.7,172.3,0.3538
"271","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",118.993708024,119.293450588,0.3,3.873,5.248,1808.8,258.4,0.1,237.4,-237.4,1550.4,1550.4,172.3,0.451
"272","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",132.027768116,132.384604502,0.357,3.766,5.197,1464.3,172.3,0.1,207.7,-222.6,1550.4,1636.5,172.3,0.2459
"273","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",142.574806919,142.953053488,0.378,3.868,5.287,1550.4,258.4,0.1,252.2,-237.4,1550.4,1636.5,172.3,0.4062
"274","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",153.401893571,153.837233961,0.435,3.805,5.192,1292,172.3,0.1,237.4,-222.6,1550.4,1722.7,172.3,0.2838
"275","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",166.140641753,166.547435233,0.407,3.806,5.463,1378.1,258.4,0.1,237.4,-222.6,1550.4,1722.7,172.3,0.2899
"276","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",180.988164657,181.423505047,0.435,3.776,5.297,1292,258.4,0.1,207.7,-237.4,1550.4,1722.7,172.3,0.2838
"277","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",193.552897969,193.881187444,0.328,3.52,5.203,1205.9,172.3,0.1,222.6,-222.6,1550.4,1636.5,172.3,0.5893
"278","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",206.987348787,207.387005539,0.4,3.708,5.469,1033.6,172.3,0.1,207.7,-222.6,1636.5,1636.5,172.3,0.4559
"279","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",219.942913985,220.356844191,0.414,3.769,5.306,1205.9,258.4,0.1,267.1,-252.2,1636.5,1722.7,86.1,0.3857
"280","tamhini","A","l_04","AN","ZOOM0482_Tr1.WAV",233.106150929,233.462987315,0.357,3.677,5.433,1119.7,172.3,0.1,222.6,-252.2,1636.5,1636.5,86.1,0.35
